source,target,source_location,target_location,source_coordinates,target_coordinates,Con,Date,Year,From_Node_Full_Name,PP,agt_description,AgtId
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_0,"Россия, Россия","Nederland, Nederland",POINT (97.7453061 64.6863136),POINT (5.6343227 52.2434979),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_24,"Россия, Россия","Norge, Norge",POINT (97.7453061 64.6863136),POINT (8.7876653 61.1529386),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_21,"Россия, Россия","España, España",POINT (97.7453061 64.6863136),POINT (-4.8379791 39.3260685),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_3,"Россия, Россия","United Kingdom, United Kingdom",POINT (97.7453061 64.6863136),POINT (-3.2765753 54.7023545),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_35,"Россия, Россия","Österreich, Österreich",POINT (97.7453061 64.6863136),POINT (14.12456 47.59397),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_31,"Россия, Россия","Danmark, Danmark",POINT (97.7453061 64.6863136),POINT (10.3333283 55.670249),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_38,"Россия, Россия","Suomi / Finland, Suomi",POINT (97.7453061 64.6863136),POINT (25.9209164 63.2467777),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_2,"Россия, Россия","France, France",POINT (97.7453061 64.6863136),POINT (1.8883335 46.603354),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_52,"Россия, Россия","Ελλάδα, Ελλάς",POINT (97.7453061 64.6863136),POINT (21.9877132 38.9953683),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_50,"Россия, Россия","European Commission - T2, Boulevard Konrad Adenauer, 1283, Boulevard Konrad Adenauer, Luxembourg, Lëtzebuerg",POINT (97.7453061 64.6863136),POINT (6.159549503621487 49.6323517),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_5,"Россия, Россия","Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg",POINT (97.7453061 64.6863136),POINT (6.141067462697978 49.62080075),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
