Con,date,year,AgtId,From Node (Full Name),From Node (Short Name),PP,From Node Type,From Node Sub-Type,agt_description,signatory_id,Edge,actor_id,actor_id_type,To Node Name,actor_detail,actor_type,To Node Type,To Node Sub-Type,short_actor_name,country_based,isco3c_actor_based,actor_additional_info,PAX_Hyperlink,PDF_Hyperlink,location,location_address
Syria,2018-05-15,2018,2115,"Joint Statement by Iran, Russia and Turkey on the International Meeting on Syria in Astana, 14-15 May 2018","Implementation, May 2018",Syrian peace process,Peace Agreement,Implementation,"Nine point joint statement on the Astana Process, reaffirming the sovereignty, independence, unity and territorial integrity of Syria, the implementation of the de-escalation zones on a temporary basis; the need to fight terrorism; welcomed the work of the Working Group on the release of detainees/abductees; and confirmed UNSC resolution 2265.",7462,party,289,CON_289,Iran (Islamic Republic of),,CON,Entity,Country/State,IRN,Iran (Islamic Republic of),IRN,,https://www.peaceagreements.org/view/2115,https://www.peaceagreements.org/viewmasterdocument/2115,POINT (55.147647448637606 24.956654649999997),"Islamic Republic of Iran Pavilion, الإمارات العربية المتحدة"
Syria,2018-05-15,2018,2115,"Joint Statement by Iran, Russia and Turkey on the International Meeting on Syria in Astana, 14-15 May 2018","Implementation, May 2018",Syrian peace process,Peace Agreement,Implementation,"Nine point joint statement on the Astana Process, reaffirming the sovereignty, independence, unity and territorial integrity of Syria, the implementation of the de-escalation zones on a temporary basis; the need to fight terrorism; welcomed the work of the Working Group on the release of detainees/abductees; and confirmed UNSC resolution 2265.",7463,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/2115,https://www.peaceagreements.org/viewmasterdocument/2115,POINT (97.7453061 64.6863136),"Россия, Россия"
Syria,2018-05-15,2018,2115,"Joint Statement by Iran, Russia and Turkey on the International Meeting on Syria in Astana, 14-15 May 2018","Implementation, May 2018",Syrian peace process,Peace Agreement,Implementation,"Nine point joint statement on the Astana Process, reaffirming the sovereignty, independence, unity and territorial integrity of Syria, the implementation of the de-escalation zones on a temporary basis; the need to fight terrorism; welcomed the work of the Working Group on the release of detainees/abductees; and confirmed UNSC resolution 2265.",7464,party,554,CON_554,Turkey,,CON,Entity,Country/State,TUR,Turkey,TUR,,https://www.peaceagreements.org/view/2115,https://www.peaceagreements.org/viewmasterdocument/2115,POINT (34.9249653 38.9597594),"Türkiye, Türkiye"
Ukraine,2018-03-02,2018,2117,Statement by the Trilateral Contact Group and the representatives of certain areas of Donetsk and Luhansk regions calling for ceasefire,"Renewal, March 2018",Ukraine peace process,Peace Agreement,Renewal,The parties reaffirm commitment to ceasefire and Minsk agreements,7466,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/2117,https://www.peaceagreements.org/viewmasterdocument/2117,POINT (97.7453061 64.6863136),"Россия, Россия"
Ukraine,2018-03-26,2018,2118,Statement by the Trilateral Contact Group on re-commitment to the ceasefire,"Renewal, March 2018",Ukraine peace process,Peace Agreement,Renewal,"In this agreement, the Trilateral Contact Group (Ukraine, Russia, OSCE) reaffirm commitment to a ceasefireand the implementation of the Minsk agreements",7471,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/2118,https://www.peaceagreements.org/viewmasterdocument/2118,POINT (97.7453061 64.6863136),"Россия, Россия"
Russia/Syria/Turkey,2018-09-17,2018,2169,Memorandum on Stabilisation of the Situation in the Idlib De-escalation Area,"Implementation, September 2018",Syrian peace process,Peace Agreement,Implementation,,7529,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/2169,https://www.peaceagreements.org/viewmasterdocument/2169,POINT (97.7453061 64.6863136),"Россия, Россия"
Russia/Syria/Turkey,2018-09-17,2018,2169,Memorandum on Stabilisation of the Situation in the Idlib De-escalation Area,"Implementation, September 2018",Syrian peace process,Peace Agreement,Implementation,,7528,party,554,CON_554,Turkey,,CON,Entity,Country/State,TUR,Turkey,TUR,,https://www.peaceagreements.org/view/2169,https://www.peaceagreements.org/viewmasterdocument/2169,POINT (34.9249653 38.9597594),"Türkiye, Türkiye"
Libya,2018-11-13,2018,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, November 2018",Libyan peace process,Peace Agreement,Pre-negotiation,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",7556,party,82,CON_82,Egypt,,CON,Entity,Country/State,EGY,Egypt,EGY,,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230,POINT (29.2675469 26.2540493),"مصر, مصر"
Libya,2018-11-13,2018,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, November 2018",Libyan peace process,Peace Agreement,Pre-negotiation,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",7571,party,419,CON_419,Saudi Arabia,,CON,Entity,Country/State,SAU,Saudi Arabia,SAU,,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230,POINT (42.3528328 25.6242618),"السعودية, السعودية"
Libya,2018-11-13,2018,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, November 2018",Libyan peace process,Peace Agreement,Pre-negotiation,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",7570,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230,POINT (97.7453061 64.6863136),"Россия, Россия"
Libya,2018-11-13,2018,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, November 2018",Libyan peace process,Peace Agreement,Pre-negotiation,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",7568,party,483,CON_483,Qatar,,CON,Entity,Country/State,QAT,Qatar,QAT,,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230,POINT (51.2295295 25.3336984),"قطر, قطر"
Libya,2018-11-13,2018,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, November 2018",Libyan peace process,Peace Agreement,Pre-negotiation,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",7562,party,80,CON_80,Jordan,,CON,Entity,Country/State,JOR,Jordan,JOR,,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230,POINT (36.941628 31.1667049),"الأردن, الأردن"
Libya,2018-11-13,2018,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, November 2018",Libyan peace process,Peace Agreement,Pre-negotiation,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",7550,party,255,CON_255,Algeria,,CON,Entity,Country/State,ALG,Algeria,DZA,,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230,POINT (2.9999825 28.0000272),"Algérie, Algérie / ⵍⵣⵣⴰⵢⴻⵔ / الجزائر"
Libya,2018-11-13,2018,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, November 2018",Libyan peace process,Peace Agreement,Pre-negotiation,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",7587,party,347,IGO_347,League of Arab States,,IGO,Entity,IGO,LOAS,,,The League of Arab States is an IGO with affiliations to Regional Diplomatic IGOs (International Government Organizations). ,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230,POINT (29.309454311030105 30.864637000000002),"جامعة الدول العربية, مطروح, مصر"
Libya,2018-11-13,2018,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, November 2018",Libyan peace process,Peace Agreement,Pre-negotiation,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",7581,party,90,IGO_90,African Union,,IGO,Entity,IGO,AU,,,"African Union (AU) is an IGO, with affiliations to Regional Diplomatic IGOs (International Government Organizations). They are also referred to as African Union || AU || THE AU",https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230,POINT (42.5678934446982 -0.31206275),"African Union, Soomaaliya الصومال"
Libya,2018-11-13,2018,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, November 2018",Libyan peace process,Peace Agreement,Pre-negotiation,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",7577,party,554,CON_554,Turkey,,CON,Entity,Country/State,TUR,Turkey,TUR,,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230,POINT (34.9249653 38.9597594),"Türkiye, Türkiye"
Libya,2018-11-13,2018,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, November 2018",Libyan peace process,Peace Agreement,Pre-negotiation,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",7576,party,582,CON_582,Tunisia,,CON,Entity,Country/State,TUN,Tunisia,TUN,,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230,POINT (9.400138 33.8439408),"تونس, تونس"
